timestamp_utc;looted_by__alliance;looted_by__guild;looted_by__name;item_id;item_name;quantity;looted_from__alliance;looted_from__guild;looted_from__name
2022-04-20T02:54:32.945Z;DIOR;EscaIation;M0RZ4;T4_OFF_HORN_KEEPER@3;Adept's Mistcaller;1;;Militant;Trapbulge
2022-04-20T02:54:32.969Z;GOZU;7 Segundos;piero136459;T7_TRASH;Trash;1;;Militant;SugarcoldB2
2022-04-20T02:54:33.232Z;GOZU;7 Segundos;piero136459;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;SugarcoldB2
2022-04-20T02:54:33.448Z;GOZU;7 Segundos;piero136459;T4_CAPEITEM_FW_LYMHURST@2;Adept's Lymhurst Cape;1;;Militant;SugarcoldB2
2022-04-20T02:54:34.537Z;GOZU;7 Segundos;piero136459;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;4;;Militant;SugarcoldB2
2022-04-20T02:54:34.766Z;GOZU;7 Segundos;piero136459;T7_POTION_STONESKIN@1;Major Resistance Potion;1;;Militant;SugarcoldB2
2022-04-20T02:54:34.847Z;;NO LOCK;ThyLer;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;R4da
2022-04-20T02:54:34.927Z;ARCH;Awful Company;beckRR;T8_ARMOR_PLATE_SET3;Elder's Guardian Armor;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:35.123Z;;NO LOCK;ThyLer;T8_MEAL_STEW@1;Beef Stew;1;;Militant;R4da
2022-04-20T02:54:35.270Z;ARCH;Awful Company;beckRR;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:35.271Z;GOZU;7 Segundos;piero136459;T8_MEAL_SANDWICH_FISH;Thunderfall Lurcher Sandwich;1;;Militant;SugarcoldB2
2022-04-20T02:54:35.391Z;ARCH;Awful Company;beckRR;T6_2H_ENIGMATICSTAFF@2;Master's Enigmatic Staff;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:35.451Z;GOZU;7 Segundos;piero136459;T7_POTION_STONESKIN;Major Resistance Potion;7;;Militant;SugarcoldB2
2022-04-20T02:54:35.575Z;;NO LOCK;ThyLer;T7_POTION_STONESKIN;Major Resistance Potion;4;;Militant;R4da
2022-04-20T02:54:35.671Z;EVICT;Take lt Easy;MestreZen;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Pachibot
2022-04-20T02:54:35.718Z;NME;Bunch of Bulls;JohnOC;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;nicalli
2022-04-20T02:54:35.822Z;EVICT;Take lt Easy;DBaan;T7_POTION_STONESKIN;Major Resistance Potion;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:35.888Z;DIOR;EscaIation;N97A;T6_2H_HAMMER_AVALON@1;Master's Hand of Justice;1;;Militant;LocoAsylum
2022-04-20T02:54:36.046Z;NME;Bunch of Bulls;JohnOC;T7_POTION_STONESKIN;Major Resistance Potion;4;DIOR;EscaIation;nicalli
2022-04-20T02:54:36.133Z;DIOR;EscaIation;zstrafe;T6_HEAD_LEATHER_ROYAL@3;Master's Royal Hood;1;DIOR;EscaIation;CarbinePhx
2022-04-20T02:54:36.173Z;0UT;DYST0PIA;EAMCARRY;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;Pachibot
2022-04-20T02:54:36.515Z;ARCH;Awful Company;beckRR;T7_HEAD_PLATE_SET2@1;Grandmaster's Knight Helmet;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:37.984Z;EVICT;Take lt Easy;Bergzin;T5_POTION_STONESKIN@1;Resistance Potion;4;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:54:38.672Z;EVICT;Take lt Easy;Ry4nxDx;T7_2H_NATURESTAFF_KEEPER@1;Grandmaster's Rampant Staff;1;;Militant;Khalessie
2022-04-20T02:54:38.703Z;EVICT;Take lt Easy;Bergzin;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:54:39.126Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;Katasyo
2022-04-20T02:54:39.265Z;DIOR;EscaIation;ManickS;T7_MOUNT_TERRORBIRD_ADC;Saddled Terrorbird;1;;Militant;Chuchay9
2022-04-20T02:54:39.652Z;;Militant;alexo160;T7_2H_CLAYMORE_AVALON@2;Grandmaster's Kingmaker;1;;Militant;l7awli
2022-04-20T02:54:39.707Z;DIOR;EscaIation;ManickS;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Chuchay9
2022-04-20T02:54:39.976Z;;Militant;alexo160;T8_HEAD_CLOTH_SET1@2;Elder's Scholar Cowl;1;;Militant;l7awli
2022-04-20T02:54:40.016Z;DIOR;EscaIation;ManickS;T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;1;;Militant;Chuchay9
2022-04-20T02:54:40.619Z;DIOR;EscaIation;ManickS;T8_ARMOR_CLOTH_SET1@3;Elder's Scholar Robe;1;;Militant;Chuchay9
2022-04-20T02:54:40.922Z;;Militant;alexo160;T5_BAG;Expert's Bag;1;;Militant;l7awli
2022-04-20T02:54:41.754Z;;Militant;alexo160;T6_CAPEITEM_KEEPER@3;Master's Keeper Cape;1;;Militant;l7awli
2022-04-20T02:54:41.912Z;EVICT;Take lt Easy;DBaan;T7_MEAL_OMELETTE@1;Pork Omelette;1;;Militant;Hiccup
2022-04-20T02:54:42.308Z;EVICT;Take lt Easy;MCLOFFA;T6_POTION_ENERGY;Major Energy Potion;3;;Militant;Hiccup
2022-04-20T02:54:42.341Z;;Militant;alexo160;T6_ARMOR_LEATHER_HELL@3;Master's Hellion Jacket;1;;Militant;l7awli
2022-04-20T02:54:43.516Z;ARCH;Awful Company;beckRR;T6_BAG@1;Master's Bag;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:54:44.079Z;0UT;DYST0PIA;EAMCARRY;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;barroomhero
2022-04-20T02:54:44.205Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:54:44.624Z;EVICT;Take lt Easy;Seidenada;T7_MEAL_OMELETTE;Pork Omelette;2;PXOCS;RED WIND;NiikoCute
2022-04-20T02:54:44.921Z;EVICT;Take lt Easy;Seidenada;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;6;PXOCS;RED WIND;NiikoCute
2022-04-20T02:54:47.022Z;;NO LOCK;Thuglife420;T5_ARMOR_CLOTH_HELL@2;Expert's Fiend Robe;1;PXOCS;ESCOLINHA DO G4NK;xSaiCaraiox
2022-04-20T02:54:51.307Z;ARCH;Awful Company;beckRR;T7_POTION_STONESKIN;Major Resistance Potion;2;PXOCS;RED WIND;Lucite
2022-04-20T02:54:51.548Z;ARCH;Awful Company;beckRR;T8_MEAL_STEW;Beef Stew;2;PXOCS;RED WIND;Lucite
2022-04-20T02:54:54.323Z;DIOR;EscaIation;JMTGR;T7_2H_ENIGMATICSTAFF@1;Grandmaster's Enigmatic Staff;1;;Militant;MarciaI
2022-04-20T02:54:54.537Z;DIOR;EscaIation;JMTGR;T7_HEAD_LEATHER_SET3@1;Grandmaster's Assassin Hood;1;;Militant;MarciaI
2022-04-20T02:54:54.673Z;;NO LOCK;ThyLer;T8_HEAD_CLOTH_SET2@2;Elder's Cleric Cowl;1;;Militant;DMunja
2022-04-20T02:54:54.766Z;DIOR;EscaIation;JMTGR;T6_ARMOR_CLOTH_AVALON@2;Master's Robe of Purity;1;;Militant;MarciaI
2022-04-20T02:54:54.963Z;;NO LOCK;ThyLer;T8_ARMOR_CLOTH_SET2@2;Elder's Cleric Robe;1;;Militant;DMunja
2022-04-20T02:54:55.047Z;DIOR;EscaIation;JMTGR;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;MarciaI
2022-04-20T02:54:55.330Z;;NO LOCK;ThyLer;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;6;;Militant;DMunja
2022-04-20T02:54:55.480Z;DIOR;EscaIation;JMTGR;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;MarciaI
2022-04-20T02:54:55.579Z;;NO LOCK;ThyLer;T7_MEAL_OMELETTE_AVALON@1;Avalonian Pork Omelette;1;;Militant;DMunja
2022-04-20T02:54:55.860Z;;NO LOCK;ThyLer;T7_POTION_STONESKIN;Major Resistance Potion;4;;Militant;DMunja
2022-04-20T02:54:55.877Z;DIOR;EscaIation;JMTGR;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;MarciaI
2022-04-20T02:54:56.913Z;EVICT;Take lt Easy;MestreZen;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;Elevate;iVandal
2022-04-20T02:54:56.982Z;;Militant;VinTaro;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;punkeh
2022-04-20T02:54:57.063Z;EVICT;Take lt Easy;MCLOFFA;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Trapbulge
2022-04-20T02:54:57.218Z;EVICT;Take lt Easy;MestreZen;T6_ARMOR_CLOTH_SET2@2;Master's Cleric Robe;1;DIOR;Elevate;iVandal
2022-04-20T02:54:57.284Z;;Militant;VinTaro;T7_SHOES_LEATHER_SET2@1;Grandmaster's Hunter Shoes;1;;Militant;punkeh
2022-04-20T02:54:57.366Z;EVICT;Take lt Easy;MCLOFFA;T4_MOUNT_HORSE;Adept's Riding Horse;1;;Militant;Trapbulge
2022-04-20T02:54:57.407Z;0UT;DYST0PIA;EAMCARRY;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;EscaIation;Jez0r
2022-04-20T02:54:57.453Z;EVICT;Take lt Easy;Ry4nxDx;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;Chuchay9
2022-04-20T02:54:57.561Z;EVICT;Take lt Easy;MestreZen;T5_CAPEITEM_FW_MARTLOCK@3;Expert's Martlock Cape;1;DIOR;Elevate;iVandal
2022-04-20T02:54:58.053Z;EVICT;Take lt Easy;MestreZen;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;Elevate;iVandal
2022-04-20T02:54:58.266Z;DIOR;Elevate;PandoBarins;T8_TRASH;Trash;1;;Militant;Vanky
2022-04-20T02:54:58.454Z;EVICT;Take lt Easy;Ry4nxDx;T4_CAPEITEM_FW_LYMHURST@3;Adept's Lymhurst Cape;1;;Militant;Chuchay9
2022-04-20T02:54:58.669Z;DIOR;Elevate;PandoBarins;T7_2H_CURSEDSTAFF_MORGANA@1;Grandmaster's Damnation Staff;1;;Militant;Vanky
2022-04-20T02:54:58.700Z;EVICT;Take lt Easy;Ry4nxDx;T6_HEAD_LEATHER_SET3@3;Master's Assassin Hood;1;;Militant;Chuchay9
2022-04-20T02:54:58.954Z;EVICT;Take lt Easy;Ry4nxDx;T6_SHOES_CLOTH_ROYAL@3;Master's Royal Sandals;1;;Militant;Chuchay9
2022-04-20T02:54:59.657Z;EVICT;Take lt Easy;MCLOFFA;T6_BAG;Master's Bag;1;;Militant;Trapbulge
2022-04-20T02:54:59.984Z;DIOR;EscaIation;bootydragon;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Alexia7w7
2022-04-20T02:55:00.173Z;DIOR;EscaIation;bootydragon;T6_ARMOR_CLOTH_SET2@2;Master's Cleric Robe;1;;Militant;Alexia7w7
2022-04-20T02:55:00.174Z;;Militant;VinTaro;T6_2H_ENIGMATICORB_MORGANA@2;Master's Malevolent Locus;1;;Militant;punkeh
2022-04-20T02:55:00.195Z;EVICT;Take lt Easy;MestreZen;T8_SHOES_LEATHER_SET3;Elder's Assassin Shoes;1;;Militant;LocoAsylum
2022-04-20T02:55:00.235Z;ARCH;Awful Company;beckRR;T4_CAPEITEM_FW_BRIDGEWATCH@3;Adept's Bridgewatch Cape;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:55:00.296Z;EVICT;Take lt Easy;MCLOFFA;T7_SHOES_LEATHER_SET2@1;Grandmaster's Hunter Shoes;1;;Militant;Trapbulge
2022-04-20T02:55:00.438Z;;Militant;VinTaro;T5_ARMOR_PLATE_KEEPER@3;Expert's Judicator Armor;1;;Militant;punkeh
2022-04-20T02:55:00.701Z;EVICT;Take lt Easy;MestreZen;T5_BAG;Expert's Bag;1;;Militant;LocoAsylum
2022-04-20T02:55:00.886Z;EVICT;Take lt Easy;EPILIHP;T8_HEAD_LEATHER_SET1;Elder's Mercenary Hood;1;;Militant;Khalessie
2022-04-20T02:55:00.936Z;;Militant;VinTaro;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;punkeh
2022-04-20T02:55:01.046Z;EVICT;Take lt Easy;MestreZen;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;LocoAsylum
2022-04-20T02:55:01.256Z;DIOR;EscaIation;bootydragon;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;Alexia7w7
2022-04-20T02:55:01.453Z;EVICT;Take lt Easy;MestreZen;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;LocoAsylum
2022-04-20T02:55:01.453Z;DIOR;EscaIation;bootydragon;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;;Militant;Alexia7w7
2022-04-20T02:55:01.474Z;EVICT;Take lt Easy;EPILIHP;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;Khalessie
2022-04-20T02:55:01.673Z;DIOR;EscaIation;bootydragon;T5_ARMOR_PLATE_HELL@2;Expert's Demon Armor;1;;Militant;Alexia7w7
2022-04-20T02:55:01.765Z;SURF;Tidal;Chonchoson;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;MarciaI
2022-04-20T02:55:01.816Z;EVICT;Take lt Easy;MestreZen;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;7;;Militant;LocoAsylum
2022-04-20T02:55:02.304Z;EVICT;Take lt Easy;MestreZen;T8_ARMOR_PLATE_SET3;Elder's Guardian Armor;1;;Militant;LocoAsylum
2022-04-20T02:55:02.673Z;;NO LOCK;ThyLer;T7_MAIN_MACE;Grandmaster's Mace;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:02.994Z;;NO LOCK;ThyLer;T5_OFF_JESTERCANE_HELL@3;Expert's Leering Cane;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:03.320Z;EVICT;Take lt Easy;DBaan;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;UnkleRukus
2022-04-20T02:55:03.392Z;;NO LOCK;ThyLer;T8_HEAD_PLATE_SET1;Elder's Soldier Helmet;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:03.503Z;EVICT;Take lt Easy;PaladinoLoko;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:55:03.641Z;EVICT;Take lt Easy;DBaan;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;UnkleRukus
2022-04-20T02:55:03.673Z;DIOR;EscaIation;bootydragon;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;Alexia7w7
2022-04-20T02:55:03.828Z;;NO LOCK;ThyLer;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:03.901Z;0UT;DYST0PIA;EAMCARRY;T5_MAIN_RAPIER_MORGANA@2;Expert's Bloodletter;1;PXOCS;RED WIND;Lucite
2022-04-20T02:55:03.950Z;EVICT;Take lt Easy;DBaan;T6_BAG;Master's Bag;1;;Militant;UnkleRukus
2022-04-20T02:55:04.171Z;;NO LOCK;ThyLer;T6_POTION_COOLDOWN;Poison Potion;5;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:04.251Z;EVICT;Take lt Easy;DBaan;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;UnkleRukus
2022-04-20T02:55:04.451Z;;NO LOCK;ThyLer;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:04.618Z;EVICT;Take lt Easy;DBaan;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;UnkleRukus
2022-04-20T02:55:04.858Z;;NO LOCK;ThyLer;T4_CAPEITEM_FW_CAERLEON@3;Adept's Caerleon Cape;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:07.016Z;EVICT;Take lt Easy;DBaan;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Trapbulge
2022-04-20T02:55:11.049Z;PXOCS;Post-Mortemm;DuroContraelmuro;T1_ROCK;Rough Stone;1;GUTS;KraKen 69;apm9
2022-04-20T02:55:11.068Z;;NO LOCK;ThyLer;T5_BAG;Expert's Bag;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:55:11.570Z;PXOCS;Post-Mortemm;DuroContraelmuro;T3_MOUNT_OX;Journeyman's Transport Ox;1;GUTS;KraKen 69;apm9
2022-04-20T02:55:16.010Z;EVICT;Take lt Easy;DBaan;T6_2H_ENIGMATICORB_MORGANA@1;Master's Malevolent Locus;1;;Militant;Alexia7w7
2022-04-20T02:55:16.444Z;EVICT;Take lt Easy;DBaan;T8_HEAD_LEATHER_SET1;Elder's Mercenary Hood;1;;Militant;Alexia7w7
2022-04-20T02:55:17.243Z;EVICT;Take lt Easy;DBaan;T4_CAPEITEM_FW_FORTSTERLING@2;Adept's Fort Sterling Cape;1;;Militant;Alexia7w7
2022-04-20T02:55:17.572Z;;NO LOCK;ThyLer;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;l7awli
2022-04-20T02:55:20.007Z;EVICT;Take lt Easy;DBaan;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;Alexia7w7
2022-04-20T02:55:21.217Z;;NO LOCK;Thuglife420;T6_2H_RAM_KEEPER@2;Master's Grovekeeper;1;;Militant;TAOXIANI
2022-04-20T02:55:21.852Z;EVICT;Take lt Easy;MCLOFFA;T4_CAPEITEM_KEEPER@3;Adept's Keeper Cape;1;DIOR;EscaIation;CarbinePhx
2022-04-20T02:55:21.985Z;;NO LOCK;Thuglife420;T8_SHOES_LEATHER_SET2@1;Elder's Hunter Shoes;1;;Militant;TAOXIANI
2022-04-20T02:55:22.162Z;EVICT;Take lt Easy;MCLOFFA;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;EscaIation;CarbinePhx
2022-04-20T02:55:22.293Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;1;DIOR;EscaIation;Hyunric
2022-04-20T02:55:22.341Z;;NO LOCK;Thuglife420;T6_HEAD_PLATE_KEEPER@2;Master's Judicator Helmet;1;;Militant;TAOXIANI
2022-04-20T02:55:23.070Z;LAAAL;Dove;darkrbb;T6_2H_FIRESTAFF_HELL@3;Master's Brimstone Staff;1;;Militant;Mistee
2022-04-20T02:55:23.147Z;EVICT;Take lt Easy;MCLOFFA;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;EscaIation;CarbinePhx
2022-04-20T02:55:23.469Z;LAAAL;Dove;darkrbb;T8_HEAD_PLATE_SET2@1;Elder's Knight Helmet;1;;Militant;Mistee
2022-04-20T02:55:23.851Z;LAAAL;Dove;darkrbb;T8_ARMOR_CLOTH_SET1@1;Elder's Scholar Robe;1;;Militant;Mistee
2022-04-20T02:55:24.510Z;TH1RD;IAMNIUBI;BjornKiD;T7_2H_KNUCKLES_SET3@3;Grandmaster's Spiked Gauntlets;1;;Militant;Umami
2022-04-20T02:55:24.673Z;TH1RD;IAMNIUBI;BjornKiD;T7_HEAD_LEATHER_SET3@3;Grandmaster's Assassin Hood;1;;Militant;Umami
2022-04-20T02:55:24.811Z;TH1RD;IAMNIUBI;BjornKiD;T7_ARMOR_CLOTH_SET2@3;Grandmaster's Cleric Robe;1;;Militant;Umami
2022-04-20T02:55:25.048Z;TH1RD;IAMNIUBI;BjornKiD;T5_BAG;Expert's Bag;1;;Militant;Umami
2022-04-20T02:55:25.237Z;TH1RD;IAMNIUBI;BjornKiD;T5_CAPEITEM_FW_LYMHURST@3;Expert's Lymhurst Cape;1;;Militant;Umami
2022-04-20T02:55:25.924Z;EVICT;Take lt Easy;Eterninho;T6_TRASH;Trash;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:25.984Z;;NO LOCK;ThyLer;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;VinTaro
2022-04-20T02:55:26.375Z;EVICT;Take lt Easy;Eterninho;T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:26.621Z;;NO LOCK;ThyLer;T5_CAPEITEM_FW_FORTSTERLING@3;Expert's Fort Sterling Cape;1;;Militant;VinTaro
2022-04-20T02:55:26.672Z;EVICT;Consequence;M1NH;T8_HEAD_LEATHER_SET3;Elder's Assassin Hood;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:26.705Z;EVICT;Take lt Easy;Eterninho;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:26.819Z;TH1RD;IAMNIUBI;BjornKiD;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;Umami
2022-04-20T02:55:26.851Z;;NO LOCK;Thuglife420;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;Umami
2022-04-20T02:55:27.138Z;EVICT;Consequence;M1NH;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:27.329Z;EVICT;Consequence;M1NH;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:27.337Z;EVICT;Take lt Easy;Ry4nxDx;T8_TRASH;Trash;1;DIOR;EscaIation;MeyzonDick
2022-04-20T02:55:27.666Z;EVICT;Consequence;pvpundead12;T5_MOUNT_ARMORED_HORSE;Expert's Armored Horse;1;;Militant;Khalessie
2022-04-20T02:55:28.511Z;EVICT;Take lt Easy;vMenezs;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:28.626Z;EVICT;Take lt Easy;Ry4nxDx;T7_ARMOR_CLOTH_SET2@1;Grandmaster's Cleric Robe;1;DIOR;EscaIation;MeyzonDick
2022-04-20T02:55:28.798Z;EVICT;Take lt Easy;vMenezs;T6_2H_HOLYSTAFF_HELL@2;Master's Fallen Staff;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:28.985Z;EVICT;Take lt Easy;vMenezs;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:29.016Z;EVICT;Take lt Easy;Ry4nxDx;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;DIOR;EscaIation;MeyzonDick
2022-04-20T02:55:29.282Z;EVICT;Take lt Easy;vMenezs;T7_POTION_STONESKIN;Major Resistance Potion;4;DIOR;EscaIation;UwU31
2022-04-20T02:55:31.736Z;EVICT;Take lt Easy;Eterninho;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:32.138Z;EVICT;Take lt Easy;Eterninho;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:32.453Z;EVICT;Take lt Easy;Eterninho;T4_CAPEITEM_FW_LYMHURST@3;Adept's Lymhurst Cape;1;DIOR;EscaIation;UwU31
2022-04-20T02:55:32.495Z;;Militant;Ziddic;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Casual Company;PlatinumNuke
2022-04-20T02:55:33.860Z;EVICT;Take lt Easy;DBaan;T4_SHOES_GATHERER_HIDE;Adept's Skinner Workboots;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:55:34.824Z;EVICT;Take lt Easy;DBaan;T6_2H_HOLYSTAFF;Master's Great Holy Staff;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:55:35.362Z;;Militant;Ziddic;T7_POTION_STONESKIN;Major Resistance Potion;2;;Casual Company;PlatinumNuke
2022-04-20T02:55:35.820Z;;Militant;Ziddic;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Casual Company;PlatinumNuke
2022-04-20T02:55:36.033Z;SURF;Tidal;Minnezs;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;PhantomHaliax
2022-04-20T02:55:36.329Z;SURF;Tidal;Minnezs;T6_2H_HOLYSTAFF_HELL@2;Master's Fallen Staff;1;DIOR;EscaIation;PhantomHaliax
2022-04-20T02:55:36.607Z;SURF;Tidal;Minnezs;T4_BAG;Adept's Bag;1;DIOR;EscaIation;PhantomHaliax
2022-04-20T02:55:38.031Z;;Militant;RiderClav;T7_POTION_STONESKIN@1;Major Resistance Potion;1;;Militant;Umami
2022-04-20T02:55:38.360Z;EVICT;Take lt Easy;DBaan;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Alexia7w7
2022-04-20T02:55:39.077Z;SURF;Tidal;Minnezs;T8_TRASH;Trash;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:39.470Z;SURF;Tidal;Minnezs;T6_BAG@1;Master's Bag;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:55:39.486Z;;Militant;RiderClav;T5_HEAD_PLATE_KEEPER@3;Expert's Judicator Helmet;1;;Militant;KingCharlesIII
2022-04-20T02:55:39.688Z;SURF;Tidal;Chonchoson;T8_MEAL_STEW@2;Beef Stew;1;;Militant;Umami
2022-04-20T02:55:39.704Z;;Militant;RiderClav;T6_2H_RAM_KEEPER@2;Master's Grovekeeper;1;;Militant;KingCharlesIII
2022-04-20T02:55:39.928Z;;Militant;RiderClav;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;KingCharlesIII
2022-04-20T02:55:39.935Z;SURF;Tidal;Chonchoson;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;6;;Militant;Umami
2022-04-20T02:55:40.180Z;;Militant;RiderClav;T6_BAG@1;Master's Bag;1;;Militant;KingCharlesIII
2022-04-20T02:55:40.257Z;SURF;Tidal;Chonchoson;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;Umami
2022-04-20T02:55:40.875Z;GUTS;KraKen 69;SawLynn;T4_MAIN_RAPIER_MORGANA@2;Adept's Bloodletter;1;ARCH;Awful Company;iBjornIRONSIDEE
2022-04-20T02:55:41.164Z;GUTS;KraKen 69;SawLynn;T5_SHOES_LEATHER_SET2@1;Expert's Hunter Shoes;1;ARCH;Awful Company;iBjornIRONSIDEE
2022-04-20T02:55:41.392Z;GUTS;KraKen 69;SawLynn;T6_BAG;Master's Bag;1;ARCH;Awful Company;iBjornIRONSIDEE
2022-04-20T02:55:41.602Z;GUTS;KraKen 69;SawLynn;T6_HEAD_CLOTH_SET2@1;Master's Cleric Cowl;1;ARCH;Awful Company;iBjornIRONSIDEE
